method,seed,step,test_loss,test_acc,in_noise
rcod-updates-default,0,2000,0.2633071839809418,0.90771484375,0
rcod-updates-default,0,2020,0.2599487006664276,0.91015625,0
rcod-updates-default,0,2040,0.25961509346961975,0.91015625,0
rcod-updates-default,0,2060,0.25947651267051697,0.91064453125,0
rcod-updates-default,0,2080,0.2595676779747009,0.91015625,0
rcod-updates-default,0,2100,0.2597286105155945,0.9091796875,0
rcod-updates-default,0,2120,0.25953903794288635,0.9111328125,0
rcod-updates-default,0,2140,0.25933876633644104,0.91259765625,0
rcod-updates-default,0,2160,0.2594737112522125,0.912109375,0
rcod-updates-default,0,2180,0.25973019003868103,0.90869140625,0
rcod-updates-default,0,2200,0.2595798075199127,0.90966796875,0
rcod-updates-default,0,2220,0.2594218850135803,0.91064453125,0
rcod-updates-default,0,2240,0.2593260705471039,0.91162109375,0
rcod-updates-default,0,2260,0.25968143343925476,0.9091796875,0
rcod-updates-default,0,2280,0.2594536542892456,0.9091796875,0
rcod-updates-default,0,2300,0.2596719264984131,0.91162109375,0
rcod-updates-default,0,2320,0.2591942846775055,0.91162109375,0
rcod-updates-default,0,2340,0.2589584290981293,0.9111328125,0
rcod-updates-default,0,2360,0.259368896484375,0.912109375,0
rcod-updates-default,0,2380,0.259515643119812,0.90869140625,0
rcod-updates-default,0,2400,0.25928911566734314,0.9111328125,0
rcod-updates-default,0,2420,0.25926196575164795,0.9111328125,0
rcod-updates-default,0,2440,0.25982916355133057,0.90869140625,0
rcod-updates-default,0,2460,0.25935545563697815,0.91064453125,0
rcod-updates-default,0,2480,0.2593223452568054,0.91162109375,0
rcod-updates-default,0,2500,0.2592533826828003,0.9091796875,0
rcod-updates-default,0,2520,0.25936761498451233,0.9091796875,0
rcod-updates-default,0,2540,0.25930941104888916,0.90966796875,0
rcod-updates-default,0,2560,0.2593526542186737,0.91064453125,0
rcod-updates-default,0,2580,0.2602597177028656,0.9091796875,0
rcod-updates-default,0,2600,0.25908002257347107,0.912109375,0
rcod-updates-default,0,2620,0.25946274399757385,0.912109375,0
rcod-updates-default,0,2640,0.2595635950565338,0.90869140625,0
rcod-updates-default,0,2660,0.259280264377594,0.90966796875,0
rcod-updates-default,0,2680,0.2589512765407562,0.9111328125,0
rcod-updates-default,0,2700,0.25890758633613586,0.912109375,0
rcod-updates-default,0,2720,0.2591758966445923,0.9111328125,0
rcod-updates-default,0,2740,0.25601378083229065,0.912109375,0
rcod-updates-default,0,2760,0.25638508796691895,0.9130859375,0
rcod-updates-default,0,2780,0.25637051463127136,0.9130859375,0
rcod-updates-default,0,2800,0.25608789920806885,0.9130859375,0
rcod-updates-default,0,2820,0.2564721703529358,0.912109375,0
rcod-updates-default,0,2840,0.25641435384750366,0.91259765625,0
rcod-updates-default,0,2860,0.25333118438720703,0.91015625,0
rcod-updates-default,0,2880,0.2537999749183655,0.9091796875,0
rcod-updates-default,0,2900,0.25320327281951904,0.90869140625,0
rcod-updates-default,0,2920,0.25215786695480347,0.90234375,0
rcod-updates-default,0,2940,0.2502535879611969,0.9072265625,0
rcod-updates-default,0,2960,0.24893879890441895,0.91259765625,0
rcod-updates-default,0,2980,0.24930571019649506,0.90283203125,0
rcod-updates-default,0,2999,0.23851889371871948,0.9150390625,0
rcod-updates-default,1,0,1.3701481819152832,0.29931640625,0
rcod-updates-default,1,20,1.0654141902923584,0.63037109375,0
rcod-updates-default,1,40,0.657749593257904,0.78759765625,0
rcod-updates-default,1,60,0.41170811653137207,0.85205078125,0
rcod-updates-default,1,80,0.3046523928642273,0.890625,0
rcod-updates-default,1,100,0.2680058777332306,0.892578125,0
rcod-updates-default,1,120,0.264554888010025,0.89599609375,0
rcod-updates-default,1,140,0.25585508346557617,0.90673828125,0
rcod-updates-default,1,160,0.2676672339439392,0.89111328125,0
rcod-updates-default,1,180,0.25213822722435,0.908203125,0
rcod-updates-default,1,200,0.24499885737895966,0.9072265625,0
rcod-updates-default,1,220,0.24420446157455444,0.9052734375,0
rcod-updates-default,1,240,0.24460087716579437,0.91015625,0
rcod-updates-default,1,260,0.24140487611293793,0.9072265625,0
rcod-updates-default,1,280,0.24104171991348267,0.9072265625,0
rcod-updates-default,1,300,0.24096834659576416,0.9091796875,0
rcod-updates-default,1,320,0.2406761646270752,0.90966796875,0
rcod-updates-default,1,340,0.2395631968975067,0.908203125,0
rcod-updates-default,1,360,0.24017493426799774,0.91064453125,0
rcod-updates-default,1,380,0.23959675431251526,0.91015625,0
rcod-updates-default,1,400,0.24005529284477234,0.91015625,0
rcod-updates-default,1,420,0.24097472429275513,0.908203125,0
rcod-updates-default,1,440,0.2400946468114853,0.90869140625,0
rcod-updates-default,1,460,0.24055641889572144,0.90771484375,0
rcod-updates-default,1,480,0.2407589554786682,0.91015625,0
rcod-updates-default,1,500,0.240443617105484,0.91015625,0
rcod-updates-default,1,520,0.2398693561553955,0.91064453125,0
rcod-updates-default,1,540,0.2409982979297638,0.90966796875,0
rcod-updates-default,1,560,0.24027583003044128,0.90771484375,0
rcod-updates-default,1,580,0.24021247029304504,0.90673828125,0
rcod-updates-default,1,600,0.23999346792697906,0.9052734375,0
rcod-updates-default,1,620,0.240510493516922,0.908203125,0
rcod-updates-default,1,640,0.24062706530094147,0.9072265625,0
rcod-updates-default,1,660,0.24092218279838562,0.908203125,0
rcod-updates-default,1,680,0.2406897097826004,0.9072265625,0
rcod-updates-default,1,700,0.24030381441116333,0.9091796875,0
rcod-updates-default,1,720,0.2404894232749939,0.90625,0
rcod-updates-default,1,740,0.24016454815864563,0.90771484375,0
rcod-updates-default,1,760,0.23947083950042725,0.90869140625,0
rcod-updates-default,1,780,0.24038013815879822,0.9091796875,0
rcod-updates-default,1,800,0.2402632236480713,0.91015625,0
rcod-updates-default,1,820,0.24030449986457825,0.908203125,0
rcod-updates-default,1,840,0.24111658334732056,0.908203125,0
rcod-updates-default,1,860,0.2403755784034729,0.90869140625,0
rcod-updates-default,1,880,0.24059216678142548,0.90869140625,0
rcod-updates-default,1,900,0.24037089943885803,0.90966796875,0
rcod-updates-default,1,920,0.24063199758529663,0.90869140625,0
rcod-updates-default,1,940,0.2402992844581604,0.908203125,0
rcod-updates-default,1,960,0.24039950966835022,0.908203125,0
rcod-updates-default,1,980,0.24028798937797546,0.90869140625,0
rcod-updates-default,1,1000,0.2402971237897873,0.9072265625,0
rcod-updates-default,1,1020,0.24042071402072906,0.91064453125,0
rcod-updates-default,1,1040,0.24069033563137054,0.908203125,0
rcod-updates-default,1,1060,0.24015045166015625,0.9091796875,0
rcod-updates-default,1,1080,0.2401057779788971,0.9091796875,0
rcod-updates-default,1,1100,0.24020642042160034,0.908203125,0
rcod-updates-default,1,1120,0.24087560176849365,0.90966796875,0
rcod-updates-default,1,1140,0.2408725917339325,0.9072265625,0
rcod-updates-default,1,1160,0.24009039998054504,0.91015625,0
rcod-updates-default,1,1180,0.24036423861980438,0.90771484375,0
rcod-updates-default,1,1200,0.2414216846227646,0.9091796875,1
rcod-updates-default,1,1220,0.2579413652420044,0.90283203125,1
rcod-updates-default,1,1240,0.8448601365089417,0.61376953125,1
rcod-updates-default,1,1260,0.64405757188797,0.78125,1
rcod-updates-default,1,1280,0.8048058152198792,0.8623046875,1
rcod-updates-default,1,1300,0.9868419170379639,0.794921875,1
rcod-updates-default,1,1320,0.9815891981124878,0.80322265625,1
rcod-updates-default,1,1340,0.9712794423103333,0.8349609375,1
rcod-updates-default,1,1360,0.9689865112304688,0.837890625,1
rcod-updates-default,1,1380,0.9708549976348877,0.8369140625,1
rcod-updates-default,1,1400,0.9694849252700806,0.8369140625,1
rcod-updates-default,1,1420,0.9700696468353271,0.83740234375,1
rcod-updates-default,1,1440,0.9698396325111389,0.8388671875,1
rcod-updates-default,1,1460,0.9690603613853455,0.83740234375,1
rcod-updates-default,1,1480,0.968417763710022,0.83837890625,1
rcod-updates-default,1,1500,0.9692347645759583,0.8388671875,1
rcod-updates-default,1,1520,0.9716396927833557,0.83544921875,1
rcod-updates-default,1,1540,0.9719219207763672,0.8359375,1
rcod-updates-default,1,1560,0.970176100730896,0.8369140625,1
rcod-updates-default,1,1580,0.9695162773132324,0.8369140625,1
rcod-updates-default,1,1600,0.9697598814964294,0.8359375,1
rcod-updates-default,1,1620,0.970550000667572,0.8369140625,1
rcod-updates-default,1,1640,0.9693993926048279,0.83837890625,1
rcod-updates-default,1,1660,0.9693498611450195,0.83837890625,1
rcod-updates-default,1,1680,0.970352292060852,0.8388671875,1
rcod-updates-default,1,1700,0.9676771759986877,0.83642578125,0
rcod-updates-default,1,1720,0.9435379505157471,0.84814453125,0
rcod-updates-default,1,1740,0.7072104811668396,0.88427734375,0
rcod-updates-default,1,1760,0.40766191482543945,0.86328125,0
rcod-updates-default,1,1780,0.35997217893600464,0.90380859375,0
rcod-updates-default,1,1800,0.3524992763996124,0.8994140625,0
rcod-updates-default,1,1820,0.33249375224113464,0.8759765625,0
rcod-updates-default,1,1840,0.30670762062072754,0.9052734375,0
rcod-updates-default,1,1860,0.3077360987663269,0.90087890625,0
rcod-updates-default,1,1880,0.3072655498981476,0.880859375,0
rcod-updates-default,1,1900,0.3033057749271393,0.888671875,0
rcod-updates-default,1,1920,0.3333556056022644,0.8662109375,0
rcod-updates-default,1,1940,0.30325087904930115,0.87939453125,0
rcod-updates-default,1,1960,0.28720396757125854,0.88525390625,0
rcod-updates-default,1,1980,0.2578684985637665,0.8994140625,0
rcod-updates-default,1,2000,0.2719265818595886,0.88525390625,0
rcod-updates-default,1,2020,0.2452179491519928,0.90380859375,0
rcod-updates-default,1,2040,0.24114689230918884,0.90576171875,0
rcod-updates-default,1,2060,0.22466520965099335,0.9130859375,0
rcod-updates-default,1,2080,0.22387412190437317,0.91455078125,0
rcod-updates-default,1,2100,0.2233814299106598,0.91455078125,0
rcod-updates-default,1,2120,0.22307653725147247,0.9130859375,0
rcod-updates-default,1,2140,0.2232130616903305,0.91357421875,0
rcod-updates-default,1,2160,0.22300393879413605,0.9130859375,0
rcod-updates-default,1,2180,0.22309555113315582,0.9130859375,0
rcod-updates-default,1,2200,0.22306258976459503,0.91357421875,0
rcod-updates-default,1,2220,0.22314748167991638,0.9140625,0
rcod-updates-default,1,2240,0.22353173792362213,0.9130859375,0
rcod-updates-default,1,2260,0.22304338216781616,0.9140625,0
rcod-updates-default,1,2280,0.22348272800445557,0.91357421875,0
rcod-updates-default,1,2300,0.22307492792606354,0.9140625,0
rcod-updates-default,1,2320,0.2231566607952118,0.9140625,0
rcod-updates-default,1,2340,0.2232869565486908,0.91357421875,0
rcod-updates-default,1,2360,0.22322024405002594,0.91357421875,0
rcod-updates-default,1,2380,0.22296278178691864,0.9130859375,0
rcod-updates-default,1,2400,0.2229451835155487,0.91357421875,0
rcod-updates-default,1,2420,0.2230234295129776,0.91455078125,0
rcod-updates-default,1,2440,0.22282087802886963,0.9140625,0
rcod-updates-default,1,2460,0.22276674211025238,0.91455078125,0
rcod-updates-default,1,2480,0.22274522483348846,0.9150390625,0
rcod-updates-default,1,2500,0.22315460443496704,0.9140625,0
rcod-updates-default,1,2520,0.22318658232688904,0.9150390625,0
rcod-updates-default,1,2540,0.22304080426692963,0.91357421875,0
rcod-updates-default,1,2560,0.22287727892398834,0.91357421875,0
rcod-updates-default,1,2580,0.22286176681518555,0.9140625,0
rcod-updates-default,1,2600,0.22300828993320465,0.9130859375,0
rcod-updates-default,1,2620,0.22330814599990845,0.9140625,0
rcod-updates-default,1,2640,0.2229500561952591,0.9130859375,0
rcod-updates-default,1,2660,0.2228652685880661,0.91357421875,0
rcod-updates-default,1,2680,0.22313842177391052,0.91357421875,0
rcod-updates-default,1,2700,0.2229529768228531,0.9130859375,0
rcod-updates-default,1,2720,0.22357448935508728,0.9130859375,0
rcod-updates-default,1,2740,0.22301346063613892,0.9130859375,0
rcod-updates-default,1,2760,0.22303907573223114,0.9140625,0
rcod-updates-default,1,2780,0.22330445051193237,0.91357421875,0
rcod-updates-default,1,2800,0.22294113039970398,0.9150390625,0
rcod-updates-default,1,2820,0.2232218235731125,0.91455078125,0
rcod-updates-default,1,2840,0.22315621376037598,0.91357421875,0
rcod-updates-default,1,2860,0.22311124205589294,0.9140625,0
rcod-updates-default,1,2880,0.22289444506168365,0.9130859375,0
rcod-updates-default,1,2900,0.222638338804245,0.9130859375,0
rcod-updates-default,1,2920,0.22296291589736938,0.9130859375,0
rcod-updates-default,1,2940,0.2231777310371399,0.91455078125,0
rcod-updates-default,1,2960,0.22293131053447723,0.91455078125,0
rcod-updates-default,1,2980,0.22282804548740387,0.91259765625,0
rcod-updates-default,1,2999,0.22324928641319275,0.9140625,0
rcod-updates-default,2,0,1.3329399824142456,0.4052734375,0
rcod-updates-default,2,20,0.9608621001243591,0.6103515625,0
rcod-updates-default,2,40,0.5843736529350281,0.83349609375,0
rcod-updates-default,2,60,0.37166720628738403,0.875,0
rcod-updates-default,2,80,0.3035675883293152,0.88671875,0
rcod-updates-default,2,100,0.27628663182258606,0.892578125,0
rcod-updates-default,2,120,0.2759327292442322,0.8935546875,0
rcod-updates-default,2,140,0.27094218134880066,0.89794921875,0
rcod-updates-default,2,160,0.2844623327255249,0.890625,0
rcod-updates-default,2,180,0.2686935067176819,0.8955078125,0
rcod-updates-default,2,200,0.26284369826316833,0.89990234375,0
rcod-updates-default,2,220,0.2621117830276489,0.8994140625,0
rcod-updates-default,2,240,0.26720303297042847,0.89501953125,0
rcod-updates-default,2,260,0.25911346077919006,0.8974609375,0
rcod-updates-default,2,280,0.2593664824962616,0.8984375,0
rcod-updates-default,2,300,0.2591303884983063,0.8984375,0
rcod-updates-default,2,320,0.2588348090648651,0.8984375,0
rcod-updates-default,2,340,0.258795827627182,0.89892578125,0
rcod-updates-default,2,360,0.2588949501514435,0.8984375,0
rcod-updates-default,2,380,0.2595839500427246,0.896484375,0
rcod-updates-default,2,400,0.25889256596565247,0.89794921875,0
rcod-updates-default,2,420,0.25875598192214966,0.8994140625,0
rcod-updates-default,2,440,0.25953805446624756,0.8955078125,0
rcod-updates-default,2,460,0.2591915726661682,0.89697265625,0
rcod-updates-default,2,480,0.25911787152290344,0.8984375,0
rcod-updates-default,2,500,0.2590155005455017,0.89697265625,0
rcod-updates-default,2,520,0.2588072717189789,0.8984375,0
rcod-updates-default,2,540,0.2587645947933197,0.89892578125,0
rcod-updates-default,2,560,0.2587340176105499,0.896484375,0
rcod-updates-default,2,580,0.2589276134967804,0.8984375,0
rcod-updates-default,2,600,0.25882190465927124,0.89892578125,0
rcod-updates-default,2,620,0.2593812644481659,0.8984375,0
rcod-updates-default,2,640,0.2588436007499695,0.89892578125,0
rcod-updates-default,2,660,0.25862210988998413,0.8984375,0
rcod-updates-default,2,680,0.2586674690246582,0.8984375,0
rcod-updates-default,2,700,0.25883379578590393,0.89892578125,0
rcod-updates-default,2,720,0.2585465908050537,0.900390625,0
rcod-updates-default,2,740,0.2589738965034485,0.8984375,0
rcod-updates-default,2,760,0.25974366068840027,0.89697265625,0
rcod-updates-default,2,780,0.2590470314025879,0.89892578125,0
rcod-updates-default,2,800,0.2590165436267853,0.8984375,0
rcod-updates-default,2,820,0.2590864598751068,0.89892578125,0
rcod-updates-default,2,840,0.25877806544303894,0.8984375,0
rcod-updates-default,2,860,0.25842154026031494,0.89697265625,0
rcod-updates-default,2,880,0.2587513327598572,0.89794921875,0
rcod-updates-default,2,900,0.258756548166275,0.89892578125,0
rcod-updates-default,2,920,0.2588474154472351,0.89794921875,0
rcod-updates-default,2,940,0.2586137354373932,0.8984375,0
rcod-updates-default,2,960,0.25802433490753174,0.8984375,0
rcod-updates-default,2,980,0.2593086063861847,0.89794921875,0
rcod-updates-default,2,1000,0.25930270552635193,0.896484375,0
rcod-updates-default,2,1020,0.25911542773246765,0.8974609375,0
rcod-updates-default,2,1040,0.2585839629173279,0.89990234375,0
rcod-updates-default,2,1060,0.25914546847343445,0.8984375,0
rcod-updates-default,2,1080,0.2586139440536499,0.8984375,0
rcod-updates-default,2,1100,0.2592257261276245,0.89697265625,0
rcod-updates-default,2,1120,0.2589414417743683,0.89794921875,0
rcod-updates-default,2,1140,0.2588241994380951,0.89892578125,0
rcod-updates-default,2,1160,0.2590247392654419,0.89794921875,0
rcod-updates-default,2,1180,0.25882333517074585,0.8955078125,0
rcod-updates-default,2,1200,0.2591606080532074,0.89794921875,1
rcod-updates-default,2,1220,0.2795698344707489,0.89453125,1
rcod-updates-default,2,1240,1.2246068716049194,0.298828125,1
rcod-updates-default,2,1260,1.0375844240188599,0.4638671875,1
rcod-updates-default,2,1280,0.8015550374984741,0.8896484375,1
rcod-updates-default,2,1300,0.8788886666297913,0.88134765625,1
rcod-updates-default,2,1320,0.9695936441421509,0.88623046875,1
rcod-updates-default,2,1340,0.9747644066810608,0.884765625,1
rcod-updates-default,2,1360,0.9756550192832947,0.884765625,1
rcod-updates-default,2,1380,0.9753079414367676,0.88427734375,1
rcod-updates-default,2,1400,0.9751881957054138,0.88525390625,1
rcod-updates-default,2,1420,0.9747475385665894,0.884765625,1
rcod-updates-default,2,1440,0.9741861820220947,0.884765625,1
rcod-updates-default,2,1460,0.9738621711730957,0.8857421875,1
rcod-updates-default,2,1480,0.9746964573860168,0.884765625,1
rcod-updates-default,2,1500,0.9736867547035217,0.8857421875,1
rcod-updates-default,2,1520,0.9734089374542236,0.88525390625,1
rcod-updates-default,2,1540,0.9749585390090942,0.88427734375,1
rcod-updates-default,2,1560,0.9741319417953491,0.884765625,1
rcod-updates-default,2,1580,0.9749335646629333,0.8828125,1
rcod-updates-default,2,1600,0.9743115305900574,0.88525390625,1
rcod-updates-default,2,1620,0.9748919010162354,0.884765625,1
rcod-updates-default,2,1640,0.9727551937103271,0.88525390625,1
rcod-updates-default,2,1660,0.9754581451416016,0.8857421875,1
rcod-updates-default,2,1680,0.9745265245437622,0.88525390625,1
rcod-updates-default,2,1700,0.970630943775177,0.8857421875,0
rcod-updates-default,2,1720,0.9190216064453125,0.88818359375,0
rcod-updates-default,2,1740,0.6596136689186096,0.87255859375,0
rcod-updates-default,2,1760,0.3348287045955658,0.9013671875,0
rcod-updates-default,2,1780,0.33496183156967163,0.9013671875,0
rcod-updates-default,2,1800,0.29279637336730957,0.89794921875,0
rcod-updates-default,2,1820,0.2878060042858124,0.89892578125,0
rcod-updates-default,2,1840,0.28376802802085876,0.8984375,0
rcod-updates-default,2,1860,0.2760273814201355,0.90380859375,0
rcod-updates-default,2,1880,0.2750058174133301,0.90283203125,0
rcod-updates-default,2,1900,0.27159765362739563,0.900390625,0
rcod-updates-default,2,1920,0.2664007842540741,0.90185546875,0
rcod-updates-default,2,1940,0.2660413086414337,0.9013671875,0
rcod-updates-default,2,1960,0.2740587890148163,0.89794921875,0
rcod-updates-default,2,1980,0.2673741579055786,0.89208984375,0
rcod-updates-default,2,2000,0.26240378618240356,0.896484375,0
rcod-updates-default,2,2020,0.2549835741519928,0.9052734375,0
rcod-updates-default,2,2040,0.25452977418899536,0.89892578125,0
rcod-updates-default,2,2060,0.2671351134777069,0.89697265625,0
rcod-updates-default,2,2080,0.24778063595294952,0.90185546875,0
rcod-updates-default,2,2100,0.24590352177619934,0.90673828125,0
rcod-updates-default,2,2120,0.24590463936328888,0.908203125,0
rcod-updates-default,2,2140,0.24544543027877808,0.90673828125,0
rcod-updates-default,2,2160,0.245308056473732,0.90869140625,0
rcod-updates-default,2,2180,0.2460668832063675,0.9072265625,0
rcod-updates-default,2,2200,0.24512821435928345,0.908203125,0
rcod-updates-default,2,2220,0.24513281881809235,0.90869140625,0
rcod-updates-default,2,2240,0.24545195698738098,0.9072265625,0
rcod-updates-default,2,2260,0.24491779506206512,0.908203125,0
rcod-updates-default,2,2280,0.2433745115995407,0.90673828125,0
rcod-updates-default,2,2300,0.24326655268669128,0.90576171875,0
rcod-updates-default,2,2320,0.243287593126297,0.9052734375,0
rcod-updates-default,2,2340,0.24351531267166138,0.90771484375,0
rcod-updates-default,2,2360,0.2431366890668869,0.90673828125,0
rcod-updates-default,2,2380,0.2432054728269577,0.90625,0
rcod-updates-default,2,2400,0.24295301735401154,0.9072265625,0
rcod-updates-default,2,2420,0.2427736520767212,0.9072265625,0
rcod-updates-default,2,2440,0.24302226305007935,0.90625,0
rcod-updates-default,2,2460,0.2431432604789734,0.90625,0
rcod-updates-default,2,2480,0.24288630485534668,0.9072265625,0
rcod-updates-default,2,2500,0.24315878748893738,0.90673828125,0
rcod-updates-default,2,2520,0.24349771440029144,0.90576171875,0
rcod-updates-default,2,2540,0.24329230189323425,0.90625,0
rcod-updates-default,2,2560,0.24319657683372498,0.90625,0
rcod-updates-default,2,2580,0.24282312393188477,0.90673828125,0
rcod-updates-default,2,2600,0.24299649894237518,0.9072265625,0
rcod-updates-default,2,2620,0.24338099360466003,0.90625,0
rcod-updates-default,2,2640,0.2430216372013092,0.90673828125,0
rcod-updates-default,2,2660,0.24329568445682526,0.90771484375,0
rcod-updates-default,2,2680,0.2430928349494934,0.9072265625,0
rcod-updates-default,2,2700,0.2434665411710739,0.90576171875,0
rcod-updates-default,2,2720,0.24360273778438568,0.90673828125,0
rcod-updates-default,2,2740,0.2434799075126648,0.9072265625,0
rcod-updates-default,2,2760,0.24359829723834991,0.90673828125,0
rcod-updates-default,2,2780,0.24363093078136444,0.90625,0
rcod-updates-default,2,2800,0.24305711686611176,0.9052734375,0
rcod-updates-default,2,2820,0.243148535490036,0.9052734375,0
rcod-updates-default,2,2840,0.2433369904756546,0.90673828125,0
rcod-updates-default,2,2860,0.24331170320510864,0.90576171875,0
rcod-updates-default,2,2880,0.24355274438858032,0.9072265625,0
rcod-updates-default,2,2900,0.24349673092365265,0.90771484375,0
rcod-updates-default,2,2920,0.24451248347759247,0.904296875,0
rcod-updates-default,2,2940,0.23983390629291534,0.9072265625,0
rcod-updates-default,2,2960,0.23870162665843964,0.908203125,0
rcod-updates-default,2,2980,0.2550934851169586,0.8974609375,0
rcod-updates-default,2,2999,0.2351864129304886,0.908203125,0
rcod-updates-calibrated,0,0,1.3690290451049805,0.3525390625,0
rcod-updates-calibrated,0,20,1.1013449430465698,0.4638671875,0
rcod-updates-calibrated,0,40,0.7197524309158325,0.751953125,0
rcod-updates-calibrated,0,60,0.4326358437538147,0.85888671875,0
rcod-updates-calibrated,0,80,0.3083253502845764,0.8916015625,0
rcod-updates-calibrated,0,100,0.26138579845428467,0.90576171875,0
rcod-updates-calibrated,0,120,0.2361251413822174,0.9111328125,0
rcod-updates-calibrated,0,140,0.2237815111875534,0.91357421875,0
rcod-updates-calibrated,0,160,0.2218831181526184,0.91162109375,0
rcod-updates-calibrated,0,180,0.21863172948360443,0.9111328125,0
rcod-updates-calibrated,0,200,0.2191421389579773,0.91455078125,0
rcod-updates-calibrated,0,220,0.21026036143302917,0.91845703125,0
rcod-updates-calibrated,0,240,0.20754587650299072,0.91796875,0
rcod-updates-calibrated,0,260,0.21115344762802124,0.9169921875,0
rcod-updates-calibrated,0,280,0.21629822254180908,0.9091796875,0
rcod-updates-calibrated,0,300,0.20515233278274536,0.923828125,0
rcod-updates-calibrated,0,320,0.21210262179374695,0.916015625,0
rcod-updates-calibrated,0,340,0.20740997791290283,0.91845703125,0
rcod-updates-calibrated,0,360,0.21580074727535248,0.9169921875,0
rcod-updates-calibrated,0,380,0.21542476117610931,0.916015625,0
rcod-updates-calibrated,0,400,0.21177172660827637,0.9189453125,0
rcod-updates-calibrated,0,420,0.21633432805538177,0.91796875,0
rcod-updates-calibrated,0,440,0.21076442301273346,0.92138671875,0
rcod-updates-calibrated,0,460,0.21994085609912872,0.92138671875,0
rcod-updates-calibrated,0,480,0.22597067058086395,0.91845703125,0
rcod-updates-calibrated,0,500,0.22767701745033264,0.91259765625,0
rcod-updates-calibrated,0,520,0.22647245228290558,0.9130859375,0
rcod-updates-calibrated,0,540,0.2241826355457306,0.9140625,0
rcod-updates-calibrated,0,560,0.2326868772506714,0.91357421875,0
rcod-updates-calibrated,0,580,0.23949073255062103,0.91162109375,0
rcod-updates-calibrated,0,600,0.23468336462974548,0.91650390625,0
rcod-updates-calibrated,0,620,0.22727404534816742,0.91748046875,0
rcod-updates-calibrated,0,640,0.2365444302558899,0.9140625,0
rcod-updates-calibrated,0,660,0.24558863043785095,0.9111328125,0
rcod-updates-calibrated,0,680,0.24083037674427032,0.90966796875,0
rcod-updates-calibrated,0,700,0.24447143077850342,0.91259765625,0
rcod-updates-calibrated,0,720,0.2479950487613678,0.91259765625,0
rcod-updates-calibrated,0,740,0.2553221583366394,0.90576171875,0
rcod-updates-calibrated,0,760,0.25400593876838684,0.91357421875,0
rcod-updates-calibrated,0,780,0.25841230154037476,0.91015625,0
rcod-updates-calibrated,0,800,0.2654763460159302,0.90478515625,0
rcod-updates-calibrated,0,820,0.25788643956184387,0.90576171875,0
rcod-updates-calibrated,0,840,0.25373658537864685,0.9130859375,0
rcod-updates-calibrated,0,860,0.2678750157356262,0.91015625,0
rcod-updates-calibrated,0,880,0.27020180225372314,0.90283203125,0
rcod-updates-calibrated,0,900,0.2723939120769501,0.90625,0
rcod-updates-calibrated,0,920,0.26481306552886963,0.908203125,0
rcod-updates-calibrated,0,940,0.2709251046180725,0.90869140625,0
rcod-updates-calibrated,0,960,0.29499515891075134,0.904296875,0
rcod-updates-calibrated,0,980,0.2801608443260193,0.908203125,0
rcod-updates-calibrated,0,1000,0.2820896506309509,0.91357421875,0
rcod-updates-calibrated,0,1020,0.28539830446243286,0.9091796875,0
rcod-updates-calibrated,0,1040,0.28694841265678406,0.912109375,0
rcod-updates-calibrated,0,1060,0.29804593324661255,0.90869140625,0
rcod-updates-calibrated,0,1080,0.2932566702365875,0.90673828125,0
rcod-updates-calibrated,0,1100,0.29600685834884644,0.90625,0
rcod-updates-calibrated,0,1120,0.29797324538230896,0.90869140625,0
rcod-updates-calibrated,0,1140,0.30236175656318665,0.9091796875,0
rcod-updates-calibrated,0,1160,0.30539023876190186,0.9111328125,0
rcod-updates-calibrated,0,1180,0.32013630867004395,0.904296875,0
rcod-updates-calibrated,0,1200,0.30851346254348755,0.90478515625,1
rcod-updates-calibrated,0,1220,0.6259108185768127,0.8173828125,1
rcod-updates-calibrated,0,1240,1.2456653118133545,0.50439453125,1
rcod-updates-calibrated,0,1260,1.2143081426620483,0.51904296875,1
rcod-updates-calibrated,0,1280,1.1592293977737427,0.6455078125,1
rcod-updates-calibrated,0,1300,1.0968623161315918,0.74365234375,1
rcod-updates-calibrated,0,1320,1.0334844589233398,0.75146484375,1
rcod-updates-calibrated,0,1340,0.9959401488304138,0.77783203125,1
rcod-updates-calibrated,0,1360,0.9898854494094849,0.8125,1
rcod-updates-calibrated,0,1380,0.9844822883605957,0.8232421875,1
rcod-updates-calibrated,0,1400,0.9568288326263428,0.8232421875,1
rcod-updates-calibrated,0,1420,0.9481468200683594,0.82958984375,1
rcod-updates-calibrated,0,1440,0.9700928330421448,0.82861328125,1
rcod-updates-calibrated,0,1460,0.9391523003578186,0.81298828125,1
rcod-updates-calibrated,0,1480,0.9373539090156555,0.82177734375,1
rcod-updates-calibrated,0,1500,0.9635287523269653,0.84033203125,1
rcod-updates-calibrated,0,1520,0.9393081665039062,0.8271484375,1
rcod-updates-calibrated,0,1540,0.9444081783294678,0.8359375,1
rcod-updates-calibrated,0,1560,0.9352290630340576,0.8427734375,1
rcod-updates-calibrated,0,1580,0.9185824394226074,0.84228515625,1
rcod-updates-calibrated,0,1600,0.9410715103149414,0.84814453125,1
rcod-updates-calibrated,0,1620,0.9171175956726074,0.84814453125,1
rcod-updates-calibrated,0,1640,0.9259788990020752,0.85302734375,1
rcod-updates-calibrated,0,1660,0.9309186935424805,0.84765625,1
rcod-updates-calibrated,0,1680,0.9338226914405823,0.85791015625,1
